date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-02-05,77.4144,77.9799,76.8953,77.6091,3260150,3260150,-0.259567,-0.333,77.3958,"Feb 5, 14",0
2014-02-06,78.3322,79.5002,78.1653,79.4353,5432386,5432386,1.8262,2.353,79.0553,"Feb 6, 14",0.023530745750176205
2014-02-07,79.6856,80.8073,79.5187,80.6497,4526594,4526594,1.2144,1.529,79.3716,"Feb 7, 14",0.03917839531704398
2014-02-10,81.4191,82.4666,81.1132,81.8919,5388045,5388045,1.2422,1.54,81.7648,"Feb 10, 14",0.05518425030054477
2014-02-11,81.9104,82.3554,81.7343,82.1144,3610805,3610805,0.222484,0.272,82.1172,"Feb 11, 14",0.058051182142300393
2014-02-12,82.2163,82.5501,81.9475,82.5223,2488737,2488737,0.407882,0.497,82.3242,"Feb 12, 14",0.06330700910073694
2014-02-13,81.9197,82.4852,81.586,82.411,2759782,2759782,-0.111242,-0.135,82.1704,"Feb 13, 14",0.06187289892551265
2014-02-14,82.3739,82.754,81.8177,82.5037,2705492,2705492,0.092701,0.112,82.3046,"Feb 14, 14",0.06306734648385301
2014-02-18,82.3183,82.6335,81.8455,82.5223,3591615,3591615,0.018541,0.022,82.3095,"Feb 18, 14",0.06330700910073694
2014-02-19,82.4017,83.7274,82.272,82.3554,4332272,4332272,-0.166863,-0.202,83.0683,"Feb 19, 14",0.06115648809224698
2014-02-20,82.3183,82.7169,81.6879,82.513,4412162,4412162,0.157595,0.191,82.1919,"Feb 20, 14",0.06318717779229507
2014-02-21,82.5593,82.8838,82.0958,82.272,3808678,3808678,-0.241023,-0.292,82.497,"Feb 21, 14",0.060081871842348485
2014-02-24,82.309,83.8293,82.309,83.3566,3267762,3267762,1.0846,1.318,83.3748,"Feb 24, 14",0.074057037125801
2014-02-25,83.4307,83.7737,82.6428,83.3473,2914759,2914759,-0.00927,-0.011,83.2966,"Feb 25, 14",0.07393720581735913
2014-02-26,83.579,84.0704,82.6984,83.1804,4840187,4840187,-0.166861,-0.2,83.1949,"Feb 26, 14",0.07178668480886917
2014-02-27,83.1063,83.8293,82.9765,83.6996,3075588,3075588,0.519125,0.624,83.578,"Feb 27, 14",0.07847662194253001
2014-02-28,83.6625,85.4099,83.5142,84.6173,4691121,4691121,0.917737,1.096,84.6855,"Feb 28, 14",0.09030126621749257
2014-03-03,83.9869,84.0147,82.652,83.4029,3465250,3465250,-1.2144,-1.435,83.0473,"Mar 3, 14",0.0746536166506248
2014-03-04,84.4041,85.9151,84.3855,85.8502,3755559,3755559,2.4473,2.934,85.3308,"Mar 4, 14",0.1061872898925513
2014-03-05,85.8317,85.8317,85.2013,85.4145,3086478,3086478,-0.435693,-0.508,85.4247,"Mar 5, 14",0.10057325751748192
2014-03-06,85.8039,86.805,85.6185,86.6938,3962682,3962682,1.2793,1.498,86.4472,"Mar 6, 14",0.11705714922605723
2014-03-07,87.2407,87.4632,86.5455,87.009,3864611,3864611,0.315181,0.364,91.3916,"Mar 7, 14",0.12111852862615341
2014-03-10,86.7865,87.0275,86.3415,86.8607,2218705,2218705,-0.148319,-0.17,86.7761,"Mar 10, 14",0.11920767023454719
2014-03-11,86.9812,87.0275,86.2396,86.3971,1946279,1946279,-0.463507,-0.534,86.5557,"Mar 11, 14",0.11323414393415202
2014-03-12,85.9151,86.1376,85.192,86.119,2486089,2486089,-0.278101,-0.322,85.7873,"Mar 12, 14",0.10965080125913072
