date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-07-08,27.2756,27.346,27.0116,27.0908,37614506,37614506,-0.211166,-0.773,27.1495,"Jul 8, 14",0.3203495484430668
2014-07-09,27.1348,27.258,27.0028,27.1788,28302427,28302427,0.087986,0.325,27.1429,"Jul 9, 14",0.32463848639480636
2014-07-10,26.9236,27.5659,26.7829,27.5043,32458765,32458765,0.325546,1.198,27.3206,"Jul 10, 14",0.34050268302311637
2014-07-11,27.5043,27.6715,27.3108,27.4955,20053217,20053217,-0.008796,-0.032,27.461,"Jul 11, 14",0.34007378922794235
2014-07-14,27.6363,27.7815,27.5747,27.7067,24251533,24251533,0.211165,0.768,27.6751,"Jul 14, 14",0.35036724031211774
2014-07-15,27.7859,27.9795,27.4164,27.9003,61218169,61218169,0.193569,0.699,27.787,"Jul 15, 14",0.35980290380594504
2014-07-16,29.3081,30.5662,29.2201,30.4871,135893228,135893228,2.5868,9.272,29.9073,"Jul 16, 14",0.48587818441458436
2014-07-17,30.0911,30.2319,29.5896,29.6512,70591117,70591117,-0.835867,-2.742,29.886,"Jul 17, 14",0.4451381476661841
2014-07-18,29.7392,29.7744,29.3784,29.6512,46530079,46530079,0,0,29.6288,"Jul 18, 14",0.4451381476661841
2014-07-21,29.5192,30.1175,29.5104,29.9679,32097230,32097230,0.316751,1.068,29.9158,"Jul 21, 14",0.46057345049932
2014-07-22,30.0559,30.6454,29.9767,30.6103,42920550,42920550,0.642384,2.144,30.447,"Jul 22, 14",0.4918826975470198
2014-07-23,30.5135,30.5399,30.1791,30.3551,26078170,26078170,-0.255246,-0.834,30.322,"Jul 23, 14",0.4794447774869747
2014-07-24,30.2495,30.5091,30.0075,30.1351,33180903,33180903,-0.219965,-0.725,30.1784,"Jul 24, 14",0.4687224326076255
2014-07-25,30.0471,30.2407,29.8536,30.1351,31614014,31614014,0,0,30.0715,"Jul 25, 14",0.4687224326076255
2014-07-28,30.1175,30.1967,29.8096,30.1175,30975052,30975052,-0.017597,-0.058,30.0145,"Jul 28, 14",0.46786464501727754
2014-07-29,30.1527,30.2407,29.9943,30.0823,26143454,26143454,-0.035196,-0.117,30.119,"Jul 29, 14",0.46614906983658166
2014-07-30,30.1879,30.4167,29.9504,30.2231,32788878,32788878,0.140778,0.468,30.1549,"Jul 30, 14",0.4730113705593651
