date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-04-16,50.0889,50.7084,49.7211,50.66,15832712,3958178,1.2849,2.602,50.333,"Apr 16, 14",-0.027237727661126986
2014-04-17,50.8971,51.1875,50.3188,50.3188,13379428,3344857,-0.341185,-0.673,50.6822,"Apr 17, 14",-0.03378937565406061
2014-04-21,50.568,50.6938,50.4252,50.6043,10024080,2506020,0.285532,0.567,50.562,"Apr 21, 14",-0.02830726691436958
2014-04-22,50.6551,50.9552,50.4591,50.8076,9840268,2460067,0.203259,0.402,50.8292,"Apr 22, 14",-0.024403544648943374
2014-04-23,50.8874,50.8874,50.3309,50.5293,8823036,2205759,-0.27827,-0.548,50.5306,"Apr 23, 14",-0.029747400558771835
2014-04-24,50.7664,50.9358,50.2317,50.6696,13547036,3386759,0.140345,0.278,50.4981,"Apr 24, 14",-0.027053390554643387
2014-04-25,48.3951,49.3146,48.0466,48.1362,38252420,9563105,-2.5335,-5,48.5742,"Apr 25, 14",-0.07569918488435719
2014-04-28,48.2741,48.8621,48.1555,48.7387,24263088,6065772,0.602518,1.252,48.5124,"Apr 28, 14",-0.0641301112743262
2014-04-29,48.8524,49.3751,48.8282,49.0411,12761224,3190306,0.30247,0.621,49.1187,"Apr 29, 14",-0.05832349242009655
2014-04-30,48.9419,49.2759,48.8548,49.0266,12146640,3036660,-0.014519,-0.03,49.3358,"Apr 30, 14",-0.05860191825801427
2014-05-01,49.3872,50.1639,49.2081,49.8687,14273132,3568283,0.842075,1.718,49.8473,"May 1, 14",-0.04243209769866646
2014-05-02,49.784,50.1131,49.363,49.4646,10909288,2727322,-0.404099,-0.81,49.5725,"May 2, 14",-0.050191537774705516
2014-05-05,49.3025,50.3018,49.121,50.1204,13794736,3448684,0.655751,1.326,49.8717,"May 5, 14",-0.03759900918805269
2014-05-06,50.0163,50.0937,49.6533,49.6921,10873108,2718277,-0.428296,-0.855,50.5659,"May 6, 14",-0.04582313238668539
2014-05-07,50.0913,50.5729,49.4682,50.5003,14733460,3683365,0.808199,1.626,50.2171,"May 7, 14",-0.030304252234607285
2014-05-08,50.5559,51.323,50.4785,51.0326,14613708,3653427,0.532344,1.054,50.9828,"May 8, 14",-0.020083143715736745
2014-05-09,50.8584,51.0253,50.3672,51.0108,11795560,2948890,-0.021775,-0.043,50.9388,"May 9, 14",-0.02050174256170963
2014-05-12,51.0762,51.4149,51.0641,51.2262,8732816,2183204,0.215357,0.422,51.2528,"May 12, 14",-0.0163656787349866
2014-05-13,51.2964,51.4657,51.1536,51.3133,7137552,1784388,0.08711,0.17,51.2933,"May 13, 14",-0.01469320352928752
2014-05-14,51.2018,51.3666,50.8769,50.8769,6852788,1713197,-0.43639,-0.85,51.064,"May 14, 14",-0.023072861161515773
2014-05-15,50.6684,50.8357,50.0429,50.2926,12698028,3174507,-0.584263,-1.148,50.3513,"May 15, 14",-0.03429246234050516
2014-05-16,50.3266,50.9327,50.3266,50.8648,12283908,3070977,0.572141,1.138,50.6038,"May 16, 14",-0.0233052027228126
2014-05-19,50.7605,51.1484,50.632,50.9981,7039712,1759928,0.133336,0.262,50.9132,"May 19, 14",-0.020745605192161783
2014-05-20,50.9884,50.9884,50.2805,50.4066,8752780,2188195,-0.591533,-1.16,50.5028,"May 20, 14",-0.03210345920101387
2014-05-21,50.632,51.073,50.569,50.9351,9096584,2274146,0.528502,1.048,50.8963,"May 21, 14",-0.021955317453459678
2014-05-22,50.9424,50.9787,50.5945,50.7581,16870016,4217504,-0.176976,-0.347,50.7796,"May 22, 14",-0.02535403285424886
2014-05-23,50.9084,51.4612,50.8393,51.4127,11128052,2782013,0.654567,1.29,51.2686,"May 23, 14",-0.012784546405906417
2014-05-27,51.6357,52.0066,51.5945,52.0018,9677532,2419383,0.589112,1.146,51.8721,"May 27, 14",-0.0014727766736752274
2014-05-28,52.0018,52.0018,51.6394,51.8321,7223280,1805820,-0.169702,-0.326,51.8445,"May 28, 14",-0.004731319066409388
2014-05-29,51.8806,52.0479,51.7594,52.043,5260332,1315083,0.210916,0.407,51.9165,"May 29, 14",-0.0006816632583503553
2014-05-30,52.3363,52.3533,51.7181,52.0818,6142704,1535676,0.038789,0.075,52.3103,"May 30, 14",0.0000633658803537538
2014-06-02,52.2127,52.2903,51.5994,51.7642,6383700,1595925,-0.317587,-0.61,51.8048,"Jun 2, 14",-0.006035120059141408
2014-06-03,51.6454,51.6944,51.1048,51.2309,9011896,2252974,-0.533352,-1.03,51.2616,"Jun 3, 14",-0.0162754303599374
2014-06-04,51.1921,51.2575,50.7775,51.2575,12601292,3150323,0.026668,0.052,51.0397,"Jun 4, 14",-0.015764662960722715
2014-06-05,51.4248,51.5169,51.0612,51.449,6597612,1649403,0.191523,0.374,51.2418,"Jun 5, 14",-0.012087521722015807
2014-06-06,51.5242,51.7351,51.3012,51.6381,10002916,2500729,0.189096,0.368,51.5642,"Jun 6, 14",-0.00845646475992966
2014-06-09,51.7569,51.8781,51.306,51.5363,5516436,1379109,-0.101821,-0.197,51.555,"Jun 9, 14",-0.010411206159931664
2014-06-10,51.6381,52.0697,51.5775,51.9412,6851652,1712913,0.404863,0.786,51.8692,"Jun 10, 14",-0.0026364046583522223
2014-06-11,51.6357,51.8588,51.4248,51.5606,6767444,1691861,-0.380618,-0.733,51.5924,"Jun 11, 14",-0.009944602859145278
2014-06-12,51.4903,51.6794,51.209,51.34,6218044,1554511,-0.220615,-0.428,51.4021,"Jun 12, 14",-0.014180515951880236
2014-06-13,51.3642,51.4127,51.1169,51.2236,7085204,1771301,-0.116368,-0.227,51.201,"Jun 13, 14",-0.016415603367992564
2014-06-16,51.1242,51.1509,50.9036,50.969,7909296,1977324,-0.254553,-0.497,50.9772,"Jun 16, 14",-0.02130437704618983
2014-06-17,50.9448,51.3763,50.8866,51.1072,5728516,1432129,0.138184,0.271,52.0504,"Jun 17, 14",-0.018650690784104754
2014-06-18,51.0199,51.2139,50.6757,51.2139,10332768,2583192,0.10667,0.209,50.9763,"Jun 18, 14",-0.016601860652668488
2014-06-19,51.2672,51.4345,50.4308,50.9884,15331316,3832829,-0.225462,-0.44,50.8842,"Jun 19, 14",-0.020931862476837843
2014-06-20,51.2793,51.4248,50.6927,50.7872,18371640,4592910,-0.201216,-0.395,51.0357,"Jun 20, 14",-0.024795261000220815
